id,name
2019,CORPORATE PARK
2020,Kid First Industries
2021,LINDSEY NAEGLE'S OFFICE
2022,SPRINGFIELD TIRE FIRE
2023,Moe's Apartment
2024,Funeral Home
2025,Itchy's Apartment
2026,SKI RESORT
2027,SKI AREA
2028,SKI LODGE
2029,Marge's Hospital Room
2030,Springfield Presbyterian Hospital
2031,LEPER COLONY
2032,ELECTRIC NEEDLE ROOM
2033,COLLEGE HALL
2034,Campus Security Headquarters
2035,DEAN PETERSON'S HOUSE
2036,DITCH
2037,BROTHER FAITH'S REVIVAL MEETING
2038,Brother Faith's Revival Tent
2039,REVIVAL TENT
2040,Bart's Revival Tent
2041,Bart's Tent
2042,Announcer's Booth
2043,Mayo Clinic
2044,Burns's Yacht
2045,STATE FAIR
2046,STATE FAIRGROUNDS
2047,BANDSHELL
2048,GRANDSTAND
2049,Race Track
2050,STARTING GATE
2051,BETTING LINE
2052,JOCKEY ROOM
2053,JOCKEY'S LAIR
2054,WILDERNESS AREA
2055,INFIELD
2056,CLAY BABCOCK'S RACE CAR
2057,ROD AND TODD'S ROOM
2058,Sidewalk Near Flanders House
2059,Video Dating Service Office
2060,EXPENSIVE RESTAURANT
2061,DUCK POND
2062,Springfield Public TV Studio
2063,PROP-PLANE
2064,Tropical Island
2065,Fox TV Pledge Drive Studio
2066,FOREST PRESERVE
2067,Duff Days Entrance
2068,Duff Days
2069,TIPSY-WHIRL RIDE
2070,Duff Days Designated Drivers' Zone
2071,Duff Days Fair Grounds
2072,Doctor's Office
2073,"""IT NEVER ENDS"" SET"
2074,Moe's Dressing Room
2075,DIRECTOR'S BOOTH
2076,SOAP OPERA SET
2077,INDIAN CASINO
2745,JUVIE
2078,BEACH BUNGALOW
2079,Simpson House of the Future
2080,NELSON'S CRAB-SHACK
2081,Pennsylvania Avenue
2082,White House Lawn
2083,Oval Office
2084,Camp David
2085,BANQUET ROOM
2086,CASINO MANAGER'S OFFICE
2087,SPRINGFIELD BUSINESS DISTRICT
2088,POLYNESIAN RESTAURANT
2089,Office Building
2090,A.A. Meeting
2091,HELICOPTER FLIGHT SCHOOL
2092,Florida
2093,SWAMP
2094,SOUTHERN COUNTRYSIDE
2095,HIGHWAY CONSTRUCTION AREA
2096,Gardens In Front Of Courthouse
2097,Eye Caramba
2098,"""eye Caramba"" Examination Room"
2099,Eyewear Store
2100,"""tommy Hillclimber"" Camping Store"
2101,Dance Class
2102,Der Krazy Kraut
2103,INSANITY HEARING ROOM
2104,Krusty the Clown Show Set
2105,MICROFILM ROOM
2106,Buckingham Palace
2107,HOLLYWOOD BOULEVARD
2108,Willie Nelson's Tour Bus
2109,TV EDITING BAY
2110,EDITING ROOM
2111,HEAVEN
2112,HEAVEN'S GATE
2113,SIMPSON PUMPKIN HOUSE
2114,EDGE OF FOREST
2115,DARK FOREST
2116,Clearing
2117,COTTAGE
2118,ENCHANTED FOREST
2119,TOWER IN THE MIDDLE OF THE WOODS
2120,CANDY HOUSE
2121,SPRINGFIELD MARINE PARK
2122,DOLPHIN SHOW AMPHITHEATER
2123,BEACH PARKING LOT
2124,Olde Springfield Hospital
2125,Professor Frink's Lab
2126,Olde Springfield Arena
2127,Springfield Festival of Books
2128,STEPHEN KING'S BOOTH
2129,PROF. FRINK'S BOOTH
2130,Dr. Nick Riviera's Booth
2131,"""BOOKS FOR DUMMIES"" SECTION"
2132,CHILDREN'S STAGE
2133,PANEL DISCUSSION TENT
2134,Krusty's Booth
2135,SAND DUNE
2136,Krusty's Car
2137,SOPHIE'S LOFT
2138,Fat Tony's Compound
2139,Fat Tony's Bedroom
2140,FAT TONY'S HOUSE
2141,SOPHIE'S BUILDING
2142,BARBERSHOP
2143,THAI RESTAURANT
2144,KRUSTYBURGER ROOF
2145,Abandoned Warehouse
2146,TREE
2147,Hillside
2148,TREE AND SURROUNDING FOREST
2149,REDWOOD TREE
2150,MOON
2151,HEMP CITY
2152,Supply Closet
2153,FINANCIAL PLANNING OFFICE
2154,HABITAT
2155,Costington's Toy Department
2156,Mr. Costington's Office
2157,ANNOUNCERS' BOOTH
2158,BEGINNING OF PARADE ROUTE
2159,PARADE ROUTE
2160,Honest John's Computers
2161,Computer Store
2162,REAL KWIK-E-MART
2163,ISLAND COMMUNITY ROOM
2164,STARK ROOM
2165,WATERS AROUND ISLAND
2166,NUMBER 2'S LAIR (STARK ROOM)
2167,MAGIC PALACE
2168,VALET PARKING STAND
2169,Russian Space Station
2170,BODY SHOP
2171,High Pressure Tire sales
2174,Circus Tent
2175,VAULT
2176,Springfield National Bank
2177,BROKERAGE
2178,Screaming Monkey Medical Research Center
2179,Research Institute
2180,Prison Rodeo Arena
2181,CLOWN DRESSING ROOM
2182,Prison Infirmary
2183,PRISON WEIGHT YARD
2184,CHIROPRACTOR'S EXAMINING ROOM
2185,Street In Front Of Homer's House
2186,LAUNDROMAT
2187,Food Court
2188,THE DUNGEON'S SECRET BASEMENT
2189,Crappy Apartment Complex
2190,Comic Book Guy's Crappy Apartment
2191,TENNIS COURT
2192,NEWS VAN
2193,Simpson Tennis Court
2194,SPRINGFIELD TENNIS STADIUM
2195,CENTER COURT
2196,Court
2197,GAME SHOW SET
2198,Springfield Minimum Security Prison
2199,STORAGE LOCKER DEPOT
2200,STORAGE LOCKER
2201,SPORTS EQUIPMENT SHED
2202,Krusty the Clown Show Soundstage
2203,"""LAUGH IN"" STAGE"
2204,Green Room
2205,TRACK STADIUM
2206,SPRINGFIELD MARATHON
2207,MARATHON
2208,Classified Records Compound
2209,COMPOUND
2210,MIDDLE EASTERN DESERT
2211,Producer's Office
2212,Aircraft Carrier
2213,SHIP'S BRIDGE
2214,"""MAD"" BUILDING"
2215,Blockoland
2216,Duff Stadium
2217,OUTSIDE STADIUM
2218,Duff The 8th's Office
2219,LANDSCAPED AREA BEHIND CENTER FIELD WALL
2220,ALBUQUERQUE MAYOR'S OFFICE
2221,SUBURBAN KITCHEN
2222,WIDE CONCRETE RIVER CHANNEL
2223,Video Surveillance Room
2224,LECTURE HALL
2225,Industrial Plant
2226,Kitchen-Maid Plant
2227,African Village
2228,AIR ABOVE AFRICA
2229,Airstrip
2230,African City
2231,Rural Road
2232,SAFARI VEHICLE
2233,Savannah
2234,WILDLIFE RESERVE
2235,ARCHAEOLOGICAL SITE
2236,Masai Village
2237,JUNGLE COMPOUND
2238,Joan Bushwell's Hut
2239,CHIMP REFUGE
2240,MINE SHAFT
2241,FERRARI
2242,Outskirts Of Town
2243,West Springfield Elementary School
2244,Cab Of Truck
2245,DR. NICK'S OPERATING ROOM
2246,Abandoned Building
2247,DEEP IN CAVE
2248,CHURCH PARKING LOT
2249,CHURCH YARD
2250,MEDICAL TENT
2251,ICE CREAM SOCIAL
2252,Praiseland
2253,RIDE
2254,FOOD BOOTH
2255,YMCA HALLWAY
2256,MORGUE
2257,Boxcar
2258,Log Cabin
2259,Logging Village
2260,COBALT MOUNTAIN
2261,MARGE'S FARMHOUSE
2262,ON A HILL NEARBY
2263,Big City
2264,GREAT PLAINS
2265,Prairie
2266,MOUNTAIN PASS
2267,PICTURESQUE STREET
2268,Bank Of Mississippi River
2269,Mississippi River
2270,BOTTOM OF RAPIDS
2271,General Store
2272,Riverboat
2273,MIDAIR
2274,TOWER ATOP BURNS' MANSION
2275,FRONT OF BURNS' MANSION
2276,TOP OF TOWER
2277,Springfield Downtown
2278,Tarot Card Parlor
2279,FOREST OUTSIDE SPRINGFIELD
2280,SIMPSON HOUSE WITH ULTRAHOUSE ADDITIONS
2281,BOTTOM OF STAIRS
2282,WIZARD SCHOOL
2283,MONTYMORT'S LAIR
2284,SPRINGWARTS ACADEMY
2285,STUDIO LOT
2286,LARD LAD DONUT SHOP
2287,JUVENILE COURT
2288,ROOM FIVE
2289,Flanders Garage
2290,CHINESE MINISTRY OF AGGRESSION
2291,ALLEY BEHIND MOE'S
2292,UNIVERSITY
2293,SWIGMORE U.
2294,Swigmore U. Campus
2295,The New Moe's
2296,M
2297,Homer's Garage
2298,WIDE SHOT OF WOODS
2299,Chinatown
2300,STRIP CLUB
2301,Disco
2302,NED FLANDERS' ROOM
2303,Snake's Hideout
2304,ROCK QUARRY
2305,TOP OF QUARRY
2306,BOTTOM OF QUARRY
2307,QUARRY
2308,EDGE OF QUARRY
2309,DRAINAGE PIPE
2310,DRAINPIPE
2311,ROCKET SHIP
2312,TV-STYLE CONTROL ROOM
2313,EVIL CASTLE
2314,Springfield Republican Party Headquarters
2315,Cell
2316,MOUNT SWARTZWELDER
2317,EDGE OF GORGE
2318,GORGE
2319,LOG IN GORGE
2320,Duff World Records Office
2321,MOTHERLOVING SUGAR CORPORATION
2322,MOTHERLOVING SUGAR
2323,Cletus's Shack
2324,DISCO STU'S '70S-STYLE BACHELOR PAD
2325,LARD LAD
2326,Caribbean Sea
2327,BRIDGE OF YACHT
2328,DOCK AREA
2329,CONCESSION STAND
2330,TV TALK SHOW STUDIO
2331,DERBY PIT
2332,Patty and Selma's Doorway
2333,ARTIE ZIFF'S MANSION
2334,PUTTING GREEN
2335,STERN OF A YACHT
2336,ARTIE ZIFF'S ESTATE
2337,ZIFF ESTATE
2338,ARTIE'S HOUSE
2339,German Castle
2340,ARID WESTERN PLAINS
2341,ARTIE'S HELICOPTER
2342,OILFIELD
2343,BOTTOM OF OIL DERRICK
2344,BANGED-UP HELICOPTER
2345,PRIVATE SCHOOL GROUNDS
2346,FAIR
2347,GAME BOOTH
2348,HUMVEE
2349,WOLFCASTLE ESTATE
2350,WOLFCASTLE MANSION
2351,WOLFCASTLE'S HOUSE
2352,Springfield Square Garden
2353,Floppy's
2354,GRETA'S HOUSE
2355,Boardwalk
2356,Toronto Bus Station
2357,CN Tower
2358,PARAMOUNTIE STUDIOS
2359,SOUNDSTAGE
2360,"""UNDERCOVER NERD"" SOUNDSTAGE"
2361,"""CURLING FOR LOONIES"" SET"
2362,FLOPPY'S NIGHT CLUB
2363,OLD RITZY NEIGHBORHOOD
2364,BUCK'S MANSION
2365,BUCK'S HOUSE
2367,Springfield Aquarium
2368,STREET IN FRONT OF RETIREMENT CASTLE
2369,Branson
2370,Branson Theater
2371,PLAIN
2372,INSIDE CITY OF TROY
2373,FLAMING RUINS OF TROY
2374,Mt. Olympus
2375,Homer's Ship
2376,Ithaca
2377,ISLAND OF CIRCE
2378,River Styx
2379,PENELOPE AND ODYSSEUS'S LIVING ROOM
2380,MEDIEVAL FRENCH TOWN
2381,FRENCH HOUSE
2382,FIELD OUTSIDE FORTRESS
2383,RAMPARTS OF ENGLISH CASTLE
2384,FRENCH THRONE ROOM
2385,FEASTING HALL
2386,HAMLET'S BEDCHAMBER
2387,KING'S BEDCHAMBER
2388,Throne Room
2389,PHONE COMPANY
2390,Brazilian Airplane
2391,Rio de Janeiro
2392,Hotel Lobby
2393,RIO
2394,Churrascarias
2395,Rio And Homer's Thought Bubble Cut
2396,Samba School
2397,Schoolhouse
2398,STREET IN RIO
2399,Simpson Garden
2400,HIGH SCHOOL FOOTBALL STADIUM
2401,SKIES OF SPRINGFIELD
2402,FRIARS CLUB
2403,Springfield Friars Club
2404,SHRINE AUDITORIUM
2405,SPEAKER'S BUREAU
2406,Small Town City Hall
2407,Modern Office Building
2408,BETTERTHANTV.COM BUILDING
2409,BetterThanTV.com
2410,Battlefield
2411,Another Part Of Springfield Park
2412,DIVORCE LAWYER'S OFFICE
2413,Manjula's Apartment
2414,Apu's Apartment Building
2415,Apu's Old Apartment Building
2416,Apu And Manjula's Bedroom
2417,Apu and Manjula's Apartment Building
2418,Lugash's Gym
2419,HOLE
2420,China
2421,SWEATSHOP
2422,Carrie's Car
2423,Springfield College
2424,SPRINGFIELD COLLEGE GREEN
2425,Café Kafka
2426,SPRINGFIELD UNIVERSITY MAIN QUAD
2427,ROOF
2428,OLD MAN'S HOUSE
2429,OLD HOUSE
2430,CLOSET
2431,MRS. BELLAMY'S HOUSE
2432,FRONT PARLOR
2433,STUDY
2434,DEATH ROW
2435,CITY MORGUE
2436,Costington's Front Window
2437,ARNIE PYE'S HELICOPTER
2438,TOWN MEETING
2439,The Wooly Bully
2440,Hat Store
2441,SIMPSON BACKYARD ‑ DAY
2442,Sidewalk In Front Of Simpson House
2443,WOMEN'S CLOTHING STORE
2444,FRONT OF SIMPSON HOUSE
2445,COUNTRY DIRT ROAD
2446,COUNTRYSIDE ‑ LATER
2447,ROLLING FIELD
2448,FARMHOUSE ‑ DAY
2449,RURAL
2450,WAR ROOM ‑ DAY
2451,Marge And Homer's Bedroom ‑ Night
2452,Seaplane
2453,ISLAND OF LOST SOULS
2454,DR. HIBBERT'S VILLA
2455,HOMER AND MARGE'S BUNGALOW
2456,House Of Pain
2457,MARGE AND HOMER'S BUNGALOW
2458,BART AND LISA'S BUNGALOW
2459,SPRINGFIELD PET SHOT
2460,Springfield Pet Shop
2461,Springfield Blood Bank
2462,SPRINGFIELD RED CROSS
2463,Rock 'n' Roll Fantasy Camp
2464,CAMP
2465,Lenny's Thread Shed
2466,CLASS
2467,Rock 'n' Roll Camp
2468,Bunkhouse
2469,Backstage Area
2470,CIVIC CENTER PARKING LOT
2471,Television Store
2472,SATELLITE
2473,CENTRAL PERK-STYLE COFFEE SHOP WITH JAPANESE DÉCOR
2474,THIRD-GRADE CLASS
2475,STATE LEGISLATURE
2476,Capital City Hotel
2477,Hotel Bathroom
2478,Capitol Building
2479,Capital City Street
2480,WOODED AREA BELOW HIGHWAY
2481,THICK WOODS
2482,PLASTIC SURGERY CLINIC
2483,PLASTIC SURGERY WAITING ROOM
2484,PLASTIC SURGERY CENTER
2485,Stomach Staples Center
2486,Dr. Velimirovic's Office
2487,Luigi's Trattoria
2488,Africa
2489,Apartment Hallway
2490,Lenny's Apartment
2491,Reality Channel Studio
2492,REALITY CHANNEL STUDIOS
2493,TESTING ROOM
2494,1895 HOUSE
2495,Video Confessional
2496,HILLY AREA
2497,STAGNANT SPRINGS SPA
2498,Spa
2499,MUD SPA
2500,MASSAGE ROOM
2501,Yoga Class
2502,STEAM ROOM
2503,Maximum Security Prison
2504,WARDEN'S OFFICE
2505,MOUNTAIN CLIFF
2506,LOVER'S LANE
2507,IMAX Theater
2508,Official Building
2509,Teacher of the Year Foundation
2510,EFCOT Center
2511,FUTURE SPHERE
2512,TRANSPORTATION PAVILION
2513,PAVILION
2514,Home of Tomorrow
2515,Vietnam
2516,SAME CLASSROOM
2517,Art Deco Office Building
2518,Art Deco Building
2519,Ice Cream Store
2520,SCIENCE BUILDING
2521,'40s Building
2522,Cabin Motel
2523,Circus Grounds
2524,Hall of Mirrors
2525,FANCY LIVING ROOM
2526,Wolfcastle's Bedroom
2527,MUSCLE BEACH
2528,PAGEANT HALL
2529,SPRINGFIELD ARENA
2530,COMMUNITY OUTREACH CENTER
2531,Channel 6 Helicopter
2532,CHURCH GROUNDS
2533,CHURCH ROOF
2534,LAW OFFICE
2535,LOFT BUILDING
2536,LOFT
2537,Bart's Loft Building
2538,Bart's Loft
2539,SKEWED TOUR
2540,HALF-PIPE
2541,CHANNEL SIX NEWS
2542,Spellympic Village
2543,INSIDE OUTDOOR COLISEUM
2544,San Francisco
2545,SPELLYMPIC COLISEUM
2546,Springfield Bowl
2547,MAFIA JET
2548,Springfield International Airport
2549,OFF RAMP INN
2550,CONGRESSIONAL OFFICE BUILDING
2551,CONGRESSMAN'S OFFICE
2552,Second-Best Western Motel
2553,U.S. CAPITOL
2554,WASHINGTON BAR
2555,Stripping Class
2556,SIDE OF THE ROAD
2557,Lego Land
2558,Morocco
2559,Springfield Museum of Natural History
2560,Hobby Store
2561,HOUSE SHAPED LIKE A TUGBOAT
2562,STEPS OF CITY HALL
2563,Fat Tony's Car
2564,PARK BENCH
2565,SPRINGFIELD ELEMENTARY BASEBALL FIELD
2566,Bachelor Arms
2567,Kirk Van Houten's Apartment
2568,Village Apartment
2569,GAY NIGHTCLUB
2570,CASTLE-SHAPED BUILDING
2571,MEDIEVAL TIMES
2572,Burns's Lawyer's House
2573,RECORD-PRESSING PLANT
2574,Warehouse Rave
2575,Karaoke Bar
2576,Dude Ranch
2577,RANCH
2578,PICNIC AREA
2579,NATURAL HOT SPRINGS
2580,DINING HALL
2581,Lisa and Bart's Cabin
2582,DIRT ROAD THROUGH FOREST
2583,BEAVER DAM
2584,BASE OF THE DAM
2585,Main Ranch Building
2586,FARM NEIGHBORHOOD
2587,New Treehouse
2588,BUNKER
2589,H.k. Duff's Office
2590,Duff Executive Office
2591,Space Station
2592,"$100,000 Pyramid Set"
2593,SPRINGFIELD BOWERY
2594,VIEWING AREA
2595,SPRINGFIELD HOSPITAL WAITING ROOM
2596,SPRINGFIELD PIER
2597,JUDGE HARM'S COURTROOM
2598,Springfield Sidewalk
2599,COUNSELOR'S OFFICE
2600,Montana
2601,CONCERT STADIUM
2602,FRONT OF FLANDERS HOUSE
2603,"Kirk Van Houten's ""Cavalry Kids"" Car"
2604,INSIDE STADIUM
2605,GARDENS ENTRANCE
2606,Mini Van
2607,AIRSPACE OVER BRIDGE
2608,LOWER LEVEL
2609,GODFATHER'S HOUSE
2610,ISOTOPES STADIUM
2611,SWEDISH STREET
2612,SWEDISH AUDITORIUM
2613,NOBEL PRIZE AUDITORIUM
2614,F.B.I. Headquarters
2615,OTHER ROOM
2616,STATE COLLEGE
2617,FEDERAL AGENTS' CAR
2618,Film Processing Store
2619,SIDE OF FREEWAY
2620,ATM MACHINE
2621,ENGLISH MEADOW
2622,DECK OF TROOP TRANSPORT SHIP
2623,Heathrow Airport
2624,LONDON STREETS
2625,Quaint British Motel
2626,LONDON STREET
2627,JUDI DENCH'S FISH AND CHIPS
2628,Harrods
2629,Harrod's
2630,Harrods Window
2631,London Eye
2632,British Street
2633,WEST END STREET
2634,Car Rental Lot
2635,MINI COOPER
2636,ROUNDABOUT
2637,Old Bailey
2638,BRITISH-STYLE COURTROOM
2639,Tower of London
2640,PALACE GUARD ROOM
2641,QUEEN'S BEDCHAMBER
2642,Sprawl-Mart
2643,GRANT CONNOR'S HOUSE
2644,SUIT CLOSET
2645,FOREST ROAD
2646,CAMPGROUND
2647,WILDLIFE SANCTUARY
2648,Hallway Outside Bathroom
2649,Xxx Movie House
2650,SEEDY STREET
2651,JEWISH NEIGHBORHOOD
2652,Jewish Walk of Fame
2653,WALK OF FAME BUILDING
2654,WALK OF FAME HEADQUARTERS
2655,ISOTOPE STADIUM
2656,BACK STAGE
2657,HIBBERT'S HOUSEHOLD
2658,SYNAGOGUE
2659,SPRINGFIELD HEIGHTS PROMENADE
2660,COGNITION JUNCTION
2661,Victor's Secret
2662,Things Unnecessary
2663,RUN-DOWN STREET
2664,SEEDY CHRISTMAS TREE LOT
2665,"""FAMILY MATTERS"" SET"
2666,"""STAR TREK"" SET"
2667,CHURCH SACRISTY
2668,Homeless Shelter
2669,Snake's Apartment
2670,PARKING AREA
2671,Cletus's Farm
2672,Toys Я Us
2673,ROLLER COASTER
2674,MALL PARKING STRUCTURE
2675,FAMILY SECTION
2676,TOWN STREET
2677,SIDEWALKS OF SPRINGFIELD
2678,Bike Store
2679,ANIMAL SHELTER
2680,Robot Rumble Ring
2681,Bookaccino's
2682,Boris' Car Loft
2683,Nantucket
2684,EVERGREEN MANOR
2685,Nantucket House
2686,TOM CLANCY'S HOME
2687,Cliff
2688,HAMPTON COURT PALACE
2689,ROYAL BEDCHAMBER
2690,MARRIAGE COUNSELOR'S OFFICE
2691,PALACE OFFICE
2692,PALACE WALLS
2693,PALACE
2694,Storeroom
2695,Mandan Village
2696,Riverbank Campsite
2697,MOUNTAIN VALLEY
2698,RIVERSIDE
2699,EIGHTEENTH-CENTURY AUSTRIAN PALACE
2700,EIGHTEENTH-CENTURY PALACE
2701,VIENNA STREET
2702,MOZART HOME
2703,CONCERT HALL
2704,Vienna Opera House
2705,STREETS OF VIENNA
2706,Mozart's Bedroom
2707,MOZART'S HOUSE
2708,EMPEROR'S PALACE
2709,TV MUSEUM
2710,MUSEUM OF TELEVISION
2711,Van Houten Driveway
2712,Freeway Exit Ramp
2713,Milhouse's New Apartment
2714,MOUND CHAMBER
2715,The Flapjack Stack
2716,Mrs. Wickerbottom's Pre-Nursery School
2717,SPRINGFIELD ELEMENTARY CAFETERIA
2718,VISIBLE MAN ATRIUM
2719,VISIBLE MAN MOUTH
2720,MOUTH
2721,VISIBLE MAN
2722,VISIBLE MAN STOMACH
2723,GOOGOLPLEX TICKET WINDOW
2724,GOOGLEPLEX
2725,DARK HALLWAY
2726,CREEPY GARDEN
2727,PARK AREA
2728,CONGRESSIONAL HEARING ROOM
2729,Prison Visiting Cubicle
2730,Country Club Prison
2731,NORTHERN CALIFORNIA
2732,COSMIC WARS RANCH
2733,CREATURE WORKS BUILDING
2734,Lush Valley Winery
2735,RANDALL CURTIS' OFFICE
2736,OKTOBERFEST PARKING LOT
2737,EMBANKMENT
2738,Quitters
2739,REC ROOM
2740,GIRLS' DEPARTMENT
2741,COSMETICS DEPT.
2742,DRESSING ROOM AREA
2743,Housewares Section
2744,Springfield Juvenile Correctional Facility
2746,Prison Hallway
2747,Small Prison Auditorium
2748,PRISON PLAY YARD
2749,Prison Visiting Room
2750,Juvenile Prison
2751,Prison Rec Room
2752,Prison Gymnasium
2753,JUVENILE CORRECTIONAL FACILITY
2754,Countryside
2755,BLACKSMITH'S
2756,FORK IN ROAD
2757,FORK IN THE ROAD
2758,JUVENILE HALL
2759,FUTURISTIC LIVING ROOM
2760,MULTI-PURPOSE ROOM B
2761,UNCLE TYRONE'S HOUSE
2762,Video Rental Store
2763,ADULT FILM SECTION
2764,Plane Cabin
2765,Swelldorado Hotel
2766,HIGHWAY NORTH OF MIAMI
2767,Miami Airport
2768,Miami Beach
2769,Miami
2770,Atlantic City
2771,ATLANTIC CITY HOTEL
2772,Luxury Apartment Tower
2773,Raoul's Penthouse
2774,NIAGARA FALLS AIRPORT
2775,Niagara Falls Hotel
2776,TOP OF FERRIS WHEEL
2777,"""MOON BOUNCE"" CASTLE"
2778,MOON BOUNCE
2779,NIAGARA RIVER
2780,BASE OF THE FALLS
2781,Poolside Patio
2782,COUNTY FAIR
2783,CITY
2784,SUMMER CAMP
2785,Homer's Cabin
2786,Motorboat
2787,Girls' Dining Room
2788,GIRLS' KITCHEN
2789,Camp Infirmary
2790,LAKESHORE
2791,GIRLS' BEACH
2792,GIRLS' CAMP
2793,GIRLS DINING HALL
2794,Marge's Cabin
2795,PROMONTORY
2796,SECOND DATE ROCK
2797,Fat Camp
2798,GIRLS' CAMP PAY PHONE
2799,BOYS' CAMP PAYPHONE
2800,GIRLS' PAYPHONE
2801,GIRLS' CAMPGROUND
2802,CHILDREN'S EXAM ROOM
2803,When You Wash Upon a Car Wash
2804,"""HEADBUTT"" SET"
2805,LIBERTYVILLE
2806,First Church of Libertyville
2807,Ronald Reagan Reeducation Center
2808,Prison Auditorium
2809,SPRINGFIELD MOUNTAIN AREA
2810,Geezer Rock
2811,Channel 6 Building
2812,Springfield Sky
2813,ARMY BASE
2814,BOOTH
2815,CORE
2816,VICTORIAN LONDON
2817,SCOTLAND YARD
2818,EMPORIUM OF EXOTICA
2819,OPIUM DEN
2820,PUBLIC YARD
2821,MAO'S DEN
2822,MAO'S
2823,CAPSULE
2824,MR. BURNS' BODY
2825,BURNS' BODY
2826,VESSEL
2827,FRINK'S OFFICE
2828,MR. BURNS
2829,HOUSE NEXT DOOR
2830,JUDGING ROOM
2831,THE THIN CROWD
2832,BAD PART OF TOWN
2833,Muntz House
2834,WINDOW
2835,Springfield Press Club
2836,Chloe's Car
2837,Springfield Four Seasons
2838,Highway Outside Capital City
2839,Base Of The Springfield Volcano Site
2840,U. N. WOMEN'S CONFERENCE
2841,WOMEN'S CONFERENCE
2842,SPRINGFIELD VOLCANO
2843,BASE OF THE VOLCANO
2844,Barney's Helicopter
2845,PLUTONIUM STORAGE ROOM
2846,Goose's Gags and Gifts
2847,Springfield Air and Space Museum
2848,AIR MUSEUM
2849,Tarmac
2850,MUSEUM STAGE
2851,Springfield Employment Agency
2852,Police Evidence Room
2853,Drug Manufacturing Plant
2854,CANADIAN VFW-STYLE BUILDING
2855,DUDLEY DO-DRUGS PHARMACY
2856,CANADIAN PHARMACY
2857,U.S.
2858,Rented Van
2859,STREETS OF WINNIPEG
2860,"BORDER CROSSING, CANADIAN SIDE"
2861,CANADIAN JAIL
2862,AIRPORT HANGAR
2863,Canadian Warehouse
2864,Skies
2865,PLYWOOD PELICAN
2866,Tower Room
2867,Fancy Hotel
2868,FANCY ATRIUM
2869,ATRIUM
2870,HOT AIR BALLOON
2871,LARGE FOOTBALL STADIUM
2872,COMMISSIONER'S OFFICE
2873,Capital City Stadium
2874,ARK
2875,HUMMER LIMO
2876,FANCY ESTATE
2877,Alcatraaaz Mansion
2878,ALCATRAAAZ' HOUSE
2879,SPRINGFIELD GLACIER PARK
2880,SPRINGFIELD SPRAWL*MART
2881,SPRINGFIELD GLACIER VISITOR CENTER
2882,SPRAWL*MART
2883,GLACIER VISITOR CENTER
2884,Springfield Glacier
2885,FAMILY COURT
2886,Bart's Sylvan Glade
2887,Henhouse
2888,SUBURBAN ROAD
2889,Selma's Hospital Room
2890,Springfield Orphanage
2891,CHINESE CONSULATE
2892,ADOPTION AFFAIRS OFFICE
2893,BEIJING AIRPORT
2894,GREAT HALL OF THE PEOPLE
2895,IN FRONT OF SHAOLIN TEMPLE
2896,MAO'S TOMB
2897,Great Wall of China
2898,Beijing Playhouse
2899,Playhouse
2900,INSIDE FORBIDDEN CITY
2901,CHINESE STREET
2902,ZHENGYICI THEATER
2903,Simpsons' Hotel
2904,ORPHANAGE
2905,BEIJING STREET
2906,FISHING WHARF
2907,STRIP MALL INSURANCE AGENCY
2908,MERRY WIDOW LIFE INSURANCE
2909,Motor Home
2910,RV DEALERSHIP
2911,TURNPIKE
2912,REAR DECK OF SHIP
2913,Shelbyville Main Street
2914,Shelbyville
2915,FRANK GEHRY-STYLE HOUSE
2916,SPRINGFIELD TOWN ASSEMBLY HALL
2917,Prison Shower
2918,Homer's Cell
2919,SNOWBALL'S OTHER FAMILY'S HOUSE
2920,EXERCISE YARD
2921,Prison Library
2922,Woods Near Prison
2923,Prison Cellblock
2924,Prison Kitchen
2925,Gas Chamber
2926,Prison Room
2927,HIGH SCHOOL
2928,HIGH SCHOOL GYM
2929,CLIFF WITH CITY VIEW
2930,UNDERWATER HOUSE
2931,FUTURISTIC KWIK-E-MART
2932,GRADUATION STAGE
2933,DECOMPRESSION CHAMBER
2934,Knockers
2935,Builder's Barn
2936,MENTAL HOSPITAL
2937,ELECTRO-SHOCK ROOM
2938,CALMWOOD
2939,Dr. Itchy's
2940,HEALTH SPA
2941,Serenity Ranch
2942,Tab Spangler's Car
2943,Front of Simpson Home
2944,OUTSIDE WINDOW
2945,Van Houten Living Room
2946,Gospel for Less
2947,DESERT HIGHWAY
2948,MESA
2949,SUSHI BAR
2950,DESERT ROAD OUTSIDE SPRINGFIELD
2951,SPRINGFIELD MESA
2952,UPSCALE RESORT LOBBY
2953,Swanky Hotel Suite
2954,God's Office
2955,NPR RADIO STUDIO
2956,LIMITED APPEAL THEATER
2957,FLANDERS' GUEST ROOM
2958,FLANDERS' (FORMER) HOUSE
2959,Humbleton
2960,Humble Figurine Factory
2961,FLANDERS' HUMBLETON HOUSE
2962,FLANDERS' SPRINGFIELD HOUSE
2963,ST. JEROME'S
2964,Dublin Street
2965,Confessional
2966,Lovejoy's Van
2967,PROTESTANT YOUTH FEST FAIRGROUND
2968,PROTESTANT YOUTH FEST
2969,YOUTH FESTIVAL
2970,POST-APOCALYPTIC BATTLEFIELD
2971,Fat Tony's Office
2972,HIGHWAY REST STOP
2973,PAY PHONE
2974,ROADSIDE CAFE
2975,SOUTHERN COAST
2976,Chicken Coop
